Id,SalePrice
2658,142064.4239766081
2718,150079.11257888202
2414,228306.5905508453
1989,110377.41904397644
625,182759.4704301888
333,82166.81159993849
1327,101032.75660104914
858,159906.57531076623
95,169924.04657564175
1568,178484.09480027156
2482,139006.79468235525
1364,125406.97077067712
2584,138234.9026649907
818,264134.5854045444
2673,117897.51020889633
2089,120918.63967478198
1297,164248.2662567793
790,120644.98684763534
2616,192522.12168726485
720,187547.67416249227
222,165680.01346230588
557,126173.46449368788
1148,178116.74350270367
2766,72102.35246607212
534,183771.4430148126
1452,123852.1760134884
630,114440.716449023
2648,129160.11573369624
125,153384.2955939018
1904,42273.94825934246
1670,90326.51777277714
756,93493.81758215337
717,168138.5952185506
1032,152752.0864533542
852,216821.13094510516
1731,179911.21356428182
2639,122437.24044789278
2071,81156.4321746887
1267,143986.16960724004
1851,188433.54029737084
567,174425.5390756443
2439,207241.2744141905
1898,150391.676723008
647,160434.36877394107
2256,202129.3560845729
979,88246.19522228348
1444,218131.53359932918
2485,132667.68780339498
157,135539.5973682761
88,118309.42318864293
2003,111005.45611646578
186,219302.59110947722
1425,236843.7243378744
2695,127711.4664046005
738,95904.33897689209
395,158299.14511116716
1353,167488.140670479
1878,143884.79775853147
390,153404.12172769627
1456,229910.8920537972
1103,316123.8762586436
1387,115428.49183270131
2070,154966.5058559773
1199,154052.4697665234
2479,179499.5131739225
501,337213.5354003611
2362,84611.25149549996
1718,227870.2424783458
2188,95017.3119472279
1483,146849.73507805614
2557,90778.08962217644
437,367850.83736181643
2224,213625.26609868914
1628,171996.9967536746
397,139189.04360058176
587,191007.32972535808
971,161047.7968448003
2611,136850.83570431182
1887,98507.31857638611
2399,370688.15834234224
2148,191240.52714791894
304,126686.96483570608
1997,137733.75407681486
2817,102573.4010814702
1431,227490.6341669235
427,341151.47160598147
263,131556.89180639642
598,169841.36817087478
2895,258119.2547929095
687,123307.9699086042
1822,131858.5633661716
2191,97993.96575132007
179,113552.0955574925
1009,241820.82550378115
2010,128227.87184583844
1991,143633.79051238246
1411,208559.58033106718
1721,227216.2179309978
1144,196007.95432477136
593,212464.80432763568
575,314485.68317153474
1249,160118.37757773953
1604,131385.92290156469
1064,266336.5380784519
1923,149481.1681224538
1988,122121.92042632094
2325,162133.01239709044
114,202216.09444953917
2700,161100.67881355857
217,97882.02810003451
343,186153.6544282355
386,214260.68351198867
2005,111946.44535311735
2908,138844.9531020986
1814,234185.631154805
2446,465369.72560919705
208,124331.45117115034
1679,109560.3293632227
822,308616.43430501525
6,181954.41617471082
1781,367509.3270932176
2397,329032.25046973873
2340,318697.1489478298
1618,164951.42464832484
2843,171631.61826824408
1061,357221.32887491514
2786,128366.25971072723
1935,134218.39928612293
1341,114697.72235763274
521,261258.6438310795
2136,130603.29335784058
996,201364.87698870638
227,144515.96371190296
135,155791.95185320906
1167,159825.6075755894
294,240828.85046366215
1776,208688.1615905278
540,160633.97585394926
1717,238708.34212136507
2303,130863.48701919816
116,189303.51003457923
127,151471.1512659523
1371,132833.50516936305
1014,139524.0297081098
1507,113018.0779857519
702,118854.13813364509
750,152570.31881389508
261,144123.54851932178
1559,53519.60803413538
577,225816.31299341455
2812,193907.95113452288
2080,153089.23238638014
1368,97697.61030714032
2376,112735.74547826484
659,125442.9377273432
1235,134220.091564881
332,69960.61015205806
1917,146544.20328080974
2094,247210.6680528816
1460,252681.98612425296
1471,224897.4178828089
1509,114304.0185195552
1922,124865.60182167226
433,500208.7215380756
460,266930.72200662794
1116,239439.97706320055
1137,153456.89459716473
53,165307.07884088866
2354,271950.96306687
1475,202208.5322215131
1761,301859.86434647406
842,133423.74141742906
2739,170185.49448062913
2509,145562.5585838835
1007,206881.85209974152
2610,175803.24163161384
1952,91182.72932265194
2719,151944.5722721228
2921,68929.92100974728
1966,152860.39456259875
292,127420.53385190197
1204,187068.74807938578
1829,268127.0950482964
2419,196446.4440552977
391,148966.73947052303
798,107804.69631409702
481,207301.29400045171
193,185666.81009753543
555,126153.89637506692
899,44202.384760496934
2357,184910.21185051303
328,140856.54153225923
1356,108611.79658254595
1154,96244.7089735388
1730,189258.2294998874
2249,175605.72351591426
1119,302845.39944210136
2856,142882.3054221138
1394,123458.53501008006
2587,112962.9178343034
61,319852.78169216786
2661,165326.72980617743
2711,125953.77387076657
1147,168447.09623133286
757,113992.8410097949
2623,108592.53345833726
2378,138109.71426958457
1413,143391.2041815845
1722,225333.3331944719
1112,242110.90231197208
1623,188162.1899065525
1201,198721.29064244434
1513,103396.79367253571
957,437124.22758171335
1171,237918.99224695156
1145,193327.76389662616
2726,207650.17806862463
703,143080.49534728634
760,113965.76424483868
1964,165262.15023940074
2512,183745.11561128465
159,130872.94134382786
1281,170187.03476084216
468,193984.0332599888
290,144035.06075364206
665,107790.55531092119
1463,246355.97859173297
1792,223738.83104444118
923,169987.1249513339
500,287806.68273495475
1408,172518.473911056
331,92549.88768339573
170,146526.54952281577
2192,88459.12514798748
2571,89136.16016750681
2314,162446.07615299098
2647,87156.6727292393
422,442724.86585972906
2457,328565.57490268536
1838,182892.21808584902
2805,250230.41609948454
1645,146702.27704072243
1711,316530.2196569822
2825,231873.10399951373
322,299127.0941675691
2103,256724.4396305995
342,117593.73796818938
600,136537.75686342726
488,158777.68888834398
1725,294029.694082292
2246,305404.58050936967
2847,134626.45149473049
806,229473.47431573557
530,237087.5229494269
963,193015.53697483707
2678,96231.91599492832
171,88654.61749312675
2401,420480.5514483341
805,219709.01060453797
2259,263776.63960940455
1748,204016.453283915
1361,136902.60454570633
1677,108595.87523495432
1406,169285.31909702843
2322,252990.65053485867
688,147216.55125045532
143,137388.02401436816
804,206583.63914968332
1214,238597.29339950526
2828,130789.61618605722
1999,192423.10517381327
2467,209546.38981504386
2665,169344.40530946234
1538,333609.5996933289
398,117529.37880608486
2822,141190.643148794
2157,134834.0277410495
1856,200021.89510682973
1269,108592.82984857397
2570,109076.80513676244
2320,236873.3491462313
1517,146228.2744272511
2304,148794.75251945827
1312,93988.98157675938
2012,132565.82855132458
506,263878.3282222937
2865,220312.25749522034
2367,102549.83254964849
554,105185.68139712517
238,130696.4616620714
1954,92878.58049691193
2488,113147.13128917405
2291,59865.179388626
1969,114879.46509748533
2725,171866.57671290738
1482,142214.73250516452
2763,205392.18217959016
503,272456.1877288441
1584,252886.2647506776
1531,154131.04826779885
2210,196452.95451187616
459,315678.00888247
556,125586.43264379117
1347,123281.80548025998
1290,79394.89686937041
1388,91592.93086674054
1571,342780.30554443586
2754,206566.10995751774
765,132133.97339396627
2494,132477.73272096855
2870,238070.20810148603
7,247928.80989550758
1114,236753.1646047595
2418,271721.56996346987
291,158871.740339209
18,377633.32421744906
39,394845.0995974819
1001,277680.5789819992
2442,227376.9014305172
616,113195.3966107285
2680,80521.54418153453
1414,128728.84486609587
289,161134.90304717707
40,283123.6540515834
860,138106.74857560295
409,122717.41772455597
673,153357.56911501958
2427,180286.35590309135
2036,211357.51799265394
2564,133571.5288998043
642,160842.2210174556
1008,174976.0072551425
1908,-7502.40439268708
2519,196786.14611613142
1369,87099.24322368004
2855,158473.21218776808
712,99207.35261347945
1943,115729.64528449741
1958,119846.75591565012
107,172046.02396680522
2295,217452.28941275593
704,106440.35861189825
676,232105.66221958006
259,177688.9043182382
93,287876.44603185804
106,245338.5702340151
2315,168557.2744914559
1050,93206.72151184962
1095,216839.9403712537
2709,154921.50359253076
758,141681.89089115337
1496,161553.9319359462
2370,116913.81383988517
2458,294458.8025140614
2733,131420.673736921
161,242715.89722022752
726,154112.40111769663
845,210615.95608261233
947,257540.1889807538
2232,112267.46085812236
2563,141458.94281847498
2299,116613.4233002527
211,79370.95064787823
605,138952.73807562632
1478,204754.97304052865
2247,289113.88304011384
2274,238449.0039174639
2869,221572.37325297593
967,215743.21694700222
2656,113550.29733050196
667,198365.53874028454
1042,107997.15059541361
2023,154810.32357897374
2447,372602.1430688923
2055,127784.11410513993
2275,290976.05884343095
2204,191337.62135865088
1563,285964.7053778819
483,247251.49350259182
796,118871.92679786062
1526,162134.6036079309
2042,108625.74517005384
442,347583.7085459202
1693,338767.1789851421
1468,222388.26271553437
1430,200435.96292341265
2605,149590.22083275442
1529,202828.9990620705
335,151646.81135537522
1287,111788.5248906208
31,97617.96595472352
1785,329676.90835547884
82,164436.04820063876
2620,110774.16755008991
252,174162.89758435887
721,49867.959581363626
2165,193248.1447340732
2316,195364.59783684328
775,137929.669317991
1558,77902.67061023496
17,201915.3874657238
1022,230747.27155290009
925,132320.4380812936
438,292638.7336962272
1270,132082.42589122962
1272,126863.76582268294
215,131447.082958291
266,235088.81641321277
2402,305803.7872582828
1250,122015.20562787201
1984,108275.92793411305
1279,148360.401029148
377,239325.94584034273
1252,120897.54524939667
2156,253541.31514818792
499,340274.04360877885
1374,129072.76465842748
2898,215586.50244738208
401,104808.95482245262
2721,155866.8233858792
2078,258585.3993267066
2589,117958.94313571102
1946,232862.70692315258
1334,123950.5549862721
2781,208636.45250426498
431,387095.1663210337
576,192965.04861724126
1474,214032.04128511733
2254,164502.13321624685
2155,280027.9117267993
885,96792.21762556073
643,150668.6368413836
1944,127929.43384972982
480,200853.47515737748
2845,101820.24414249133
2387,333632.65560960455
2407,225611.2922234389
2527,166862.16230884258
2514,142334.3053889512
629,140237.67252824738
80,207057.73833874695
1876,134592.5809805606
1546,111972.08707861767
2518,190679.13205129356
2347,135547.38095001172
783,246878.06773639176
1322,31599.0649637109
194,102292.7810122741
1770,302269.2668749661
2143,129117.49282009175
1229,241738.32535418597
511,285095.53476076387
46,250947.25706093642
1348,144638.83704979316
2465,214494.7573053119
387,244318.36381324922
873,233443.9568973774
1918,111801.50539442782
2764,233599.83501852574
2184,117795.9515534486
934,143408.28347011804
1920,122028.8451108424
2631,160603.6991473592
1768,554073.1176895583
2040,123257.44557057289
1749,222665.59722507792
834,269259.72175868525
1457,221424.0725036268
79,105653.5725024354
2302,133558.84208002881
1817,141850.160267326
2755,232436.05612660618
359,174990.79691347294
2059,105133.61410873265
2092,229720.85893078096
2516,221416.3702451491
150,105695.33709820306
1656,90738.57529808176
83,106496.06854436299
2411,190153.6943542778
795,76752.61206231956
2312,206998.12834655243
2917,108402.19340769343
1624,179040.1443529829
2215,312675.18133643654
1211,142110.34151074867
1485,153586.42492706166
1024,196643.4750460358
570,191736.66633288312
2874,147516.48482749323
700,137919.76038396524
2756,209325.05247840818
2022,176179.35689332473
583,255453.61948594172
2392,384037.8790212878
2424,173566.42135788623
212,94290.46872095806
736,129161.5607798608
1610,185886.58846907658
890,106395.74251468401
467,181663.5408465142
578,224575.47439577026
1747,199190.7950579506
1149,142483.60040195924
2758,258440.59739461765
857,149540.78193752057
2219,263026.4052646007
733,98558.23110645391
2909,112310.76389736992
1798,252935.4081023784
235,123141.93792613134
2366,127028.8697463623
1027,130328.15313621129
1195,147871.6501154064
1303,40064.14812850804
148,202246.84328378495
608,154696.68558744082
2515,219682.43647905835
821,265322.67890701117
2500,283108.9038631553
745,113048.08964389226
741,134864.9699471302
1611,132803.360966795
2532,125307.77208315404
1081,225060.09865431528
1692,410491.436866418
2520,180196.0206989828
276,143800.6642211774
1992,140740.04257019478
663,30150.041453394457
418,118662.04188296487
1733,214983.64930734524
2359,141012.3333651158
253,191154.80852375148
1518,213810.5909876873
2035,130531.40975729279
2919,67443.92773394246
1540,238701.59547940607
2120,143639.77497737657
1674,158223.0390050124
256,151433.7333960806
2361,125886.94376048139
978,76898.03759153676
2280,121806.88416504618
2095,238174.1238035966
1709,341197.1574868015
2801,242850.9445683086
1246,126726.11482071373
2373,92378.11790264065
1055,322309.1300667409
2017,133475.23898176086
1099,309115.46680158796
1344,95513.39351756258
835,233598.62260428575
1117,231210.48348976468
2043,83356.1286820072
2085,105816.08482109135
410,146622.04501619533
2650,98498.62416532605
2867,180063.7593814069
1668,105269.38077563749
1161,155594.32135570468
2122,177774.65554496337
2539,146314.1166381979
1047,130895.01574682527
1445,153177.07687214762
541,121651.5492207219
569,212174.04656255612
1276,129278.41929286055
918,171645.3440717554
326,166461.60313559807
1936,133321.82492947576
895,104045.91143668756
257,146645.31088888715
1241,164324.55361479233
1545,132785.3707584148
1189,171151.52789314341
270,137140.41646083756
2066,186006.4177435045
693,118033.13667428584
1259,131625.6531063635
