Id,SalePrice
2658,131529.95665526387
2718,152664.28670947286
2414,235835.8903258961
1989,116597.01515206973
625,185310.4353909093
333,84431.45857027252
1327,101440.65015899301
858,155027.56106719538
95,173777.8201482122
1568,162774.59163320094
2482,150621.85269412684
1364,120286.35035637821
2584,153642.35393924935
818,260751.65973170288
2673,146180.51729908166
2089,129305.43417171785
1297,158536.16114739035
790,119869.6754276271
2616,192904.44575303505
720,200336.028368668
222,153626.98517526875
557,125886.55262455209
1148,178431.6015056532
2766,174446.13527426153
534,180516.73224584208
1452,125120.55633476845
630,131042.53422291676
2648,136444.9822532716
125,168952.56711508014
1904,33755.7025424444
1670,97778.50429675954
756,102012.32398409474
717,197828.53687207587
1032,153100.8219355939
852,222228.51661548065
1731,183964.0820432862
2639,117089.26436743994
2071,76610.19314273741
1267,144404.20525437532
1851,187445.5586490792
567,173774.83213485565
2439,210938.93376504123
1898,154134.2686986696
647,172331.01153977602
2256,213253.45205542643
979,95502.2980461904
1444,226020.89586693188
2485,125862.21602527352
157,129573.11841584556
88,116799.17465116367
2003,110432.32713056493
186,217661.29748125543
1425,239240.01424087837
2695,127228.90476667299
738,99128.52670512066
395,156063.75150223722
1353,171066.48964663863
1878,149889.2208000483
390,161181.292582456
1456,231343.23808694913
1103,311267.79866962176
1387,116416.03587687059
2070,147410.26702237644
1199,167385.43502008758
2479,183384.8838219948
501,318486.84349880903
2362,87956.74157482128
1718,231726.59520305376
2188,75179.60573976036
1483,164847.1543025776
2557,88701.72734560899
437,350272.8831735379
2224,199166.12063586232
1628,188435.1834325448
397,137459.35269252653
587,197654.32698356587
971,157413.876024355
2611,141383.33210492463
1887,85017.91591630004
2399,361001.9731250475
2148,201522.36867195612
304,139787.96471604359
1997,136067.39898688637
2817,106452.4473677592
1431,209053.5090698948
427,338990.5787836873
263,131732.57778730744
598,183254.95745594424
2895,223214.02965026803
687,137779.12698914672
1822,134519.5204887096
2191,98998.13526584099
179,116013.24037057506
1009,253362.23623629106
2010,123925.46224535494
1991,148010.90671387207
1411,208246.00287519788
1721,247512.2019065417
1144,197714.1658433291
593,218167.20965217316
575,291805.99278873764
1249,166894.562359721
1604,126279.72031172174
1064,339864.4051205427
1923,150434.9307975748
1988,108388.16878388754
2325,171863.55771603086
114,193520.45059307764
2700,161033.14485511094
217,118744.62641596366
343,188057.94461100726
386,218129.96652266433
2005,104448.19992064642
2908,123775.97304354029
1814,237923.24826202035
2446,435392.31893907796
208,147160.92749261518
1679,108231.71837954347
822,306722.27807668445
6,188598.30491502947
1781,356796.9585057999
2397,315478.44506490504
2340,320963.5480467073
1618,166365.48139656425
2843,161993.34041825938
1061,350820.7457411407
2786,125453.26226941573
1935,135902.53196052078
1341,121773.30007125827
521,252202.2496819875
2136,143422.73638508585
996,199576.6869134316
227,144601.1510873938
135,169067.55063320397
1167,159702.2527636463
294,228099.33773837678
1776,202802.75540326
540,173721.68729268783
1717,243907.54491088018
2303,121266.90703399139
116,187461.29330359807
127,145836.71178531146
1371,132138.71164608333
1014,155035.18844956794
1507,96308.76603709317
702,143155.26038847514
750,150022.60420961038
261,142676.0540109585
1559,67444.15014533327
577,213557.61284047284
2812,196532.92560896627
2080,153943.56220629966
1368,104922.8761934499
2376,129224.44597830938
659,121784.18224217356
1235,139257.6217632278
332,73556.09597215828
1917,141888.25024820992
2094,237189.7395512568
1460,253827.91142223397
1471,219345.72522915076
1509,115305.13039018038
1922,123345.41605714262
433,442017.32465217425
460,278503.381144107
1116,226730.1229358638
1137,165910.00641986795
53,169381.66195504912
2354,258748.31242778053
1475,200744.6838108597
1761,341687.7552908624
842,138004.6483690851
2739,167905.15372383787
2509,157609.9341296663
1007,204477.1252124367
2610,177191.78404874363
1952,98759.938050196
2719,156605.43653837318
2921,83524.56634856078
1966,150408.11443807356
292,127085.28835245274
1204,195597.86295178975
1829,250692.512137589
2419,201875.19211364732
391,161438.79614958193
798,119642.54056355069
481,211066.50081494907
193,182962.43143056222
555,124685.7107390778
899,49923.94573754215
2357,191268.15711552344
328,141216.20688335816
1356,101418.27628654512
1154,104652.65455745337
1730,195541.77469552387
2249,173808.27674919
1119,287317.8536509724
2856,136640.37257912522
1394,129052.90003267178
2587,126151.64216942177
61,316340.430523446
2661,175911.58754723248
2711,124465.86525688661
1147,187082.321326955
757,130704.7502816983
2623,98874.13724643271
2378,138775.4466571841
1413,146011.34494252718
1722,238774.49020231795
1112,225590.53940539053
1623,186842.1383218521
1201,206688.59233405636
1513,109892.67953038428
957,358776.87752920925
1171,244887.00327071082
1145,197301.10725567793
2726,211655.5376753533
703,158203.51043044505
760,119246.13927981969
1964,157220.53553663997
2512,193182.42457770952
159,130088.06703466203
1281,182007.51578194203
468,194694.84346615028
290,136293.19248775503
665,106297.8678871188
1463,247300.21800929087
1792,216011.03152677004
923,163463.92389179583
500,281374.5957185663
1408,151644.68500658433
331,77282.84825894532
170,150890.34788052324
2192,90091.01663259964
2571,158016.97702015683
2314,165975.4336068066
2647,86817.25199294997
422,409211.34825186717
2457,312151.52336931636
1838,190177.76331658388
2805,250617.27513852483
1645,156863.47539790103
1711,311534.76952515525
2825,226471.0331053313
322,301073.5447262011
2103,257657.3075373701
342,118898.84312726115
600,120982.67907910384
488,170205.37990355835
1725,308307.2639980706
2246,298150.75024389586
2847,146057.65600629008
806,233006.60487425758
530,224331.68920050238
963,188758.50882359708
2678,108829.86357791795
171,87853.18399506426
2401,407722.9280209332
805,226457.84824433975
2259,249141.48614232492
1748,204550.16280577806
1361,135519.84764518955
1677,116241.72572518354
1406,174051.53187725856
2322,253454.99348581856
688,156940.02154389297
143,137693.89641643933
804,217921.77675860462
1214,213544.71465880406
2828,153743.17629363402
1999,197023.39088186267
2467,206164.7679780751
2665,181220.16052148616
1538,309411.5971038267
398,116890.81180972586
2822,149324.81008380675
2157,153434.0753145709
1856,185100.17654570163
1269,111535.77821997013
2570,115331.21872234321
2320,240871.90389974104
1517,132299.3302684734
2304,111643.72063618062
1312,101177.74128788219
2012,141742.06015410734
506,256610.3248906205
2865,206558.7068830831
2367,104826.74880068186
554,98475.70778459235
238,135494.0606801107
1954,105182.57382579683
2488,134955.30501584942
2291,78964.67041954752
1969,105788.48624424747
2725,160735.3250642032
1482,160402.36933670344
2763,208847.39257843175
503,270459.34953914327
1584,250074.73986305695
1531,170380.4207014236
2210,181910.04917851236
459,325959.7548169106
556,127578.19577388509
1347,139510.02006921478
1290,77441.63552896421
1388,101306.5278961169
1571,284343.65187947906
2754,216209.1905105571
765,140868.15607538683
2494,122004.24275566783
2870,230026.78801009673
7,247399.86267287785
1114,234879.49380614245
2418,274390.71134511667
291,123762.9425692216
18,361854.7485314683
39,376238.8290686346
1001,279780.1289965875
2442,229075.998213463
