Id,SalePrice
2658,143201.65101954254
2718,167202.72974341694
2414,196758.31629380077
1989,104288.50578127289
625,177126.15342406588
333,110893.62396707837
1327,122163.57266238195
858,144804.9169662486
95,190944.13050982537
1568,166509.18560274088
2482,172973.01296281684
1364,121425.90256195156
2584,153320.13982580596
818,270604.773172336
2673,165297.16786288007
2089,138517.51739362816
1297,166560.86625710496
790,121515.63434563464
2616,205820.44440247727
720,264796.94873996655
222,145976.81706287022
557,121954.91436019278
1148,209579.77088216148
2766,159852.8329109975
534,178641.94569935725
1452,120446.11615920709
630,158502.35579935994
2648,112009.60207397562
125,150292.4047367613
1904,61471.97852449258
1670,119333.0757549571
756,107130.3213256959
717,250135.16085020383
1032,161783.43820361115
852,209191.3190554742
1731,168284.70361950182
2639,119005.91705254432
2071,87116.73823846728
1267,115802.9078135266
1851,183931.83691897645
567,159340.12985677016
2439,209752.19333284048
1898,144339.2379107271
647,167401.30822719447
2256,211233.39293608486
979,124044.75151266088
1444,218231.19893228106
2485,113498.48689836456
157,131135.7216231698
88,130414.25656046446
2003,107088.21690869358
186,237051.11377566808
1425,297036.89630492555
2695,121971.27110266189
738,101999.42323431367
395,149601.77536978645
1353,150095.74967859036
1878,150660.01373264883
390,161188.62005158135
1456,233838.59813146127
1103,289219.4999653697
1387,129892.84306726058
2070,161190.17386629578
1199,168382.5255134572
2479,186284.51123838697
501,302303.3246828235
2362,112797.29140884394
1718,205006.93433228804
2188,101521.78670507553
1483,164467.63725157414
2557,91210.82771349595
437,344286.34498196706
2224,202568.38874340788
1628,173663.2942934826
397,132522.21733619922
587,198155.1038271787
971,165303.24765199755
2611,147709.04946245954
1887,97465.74703556922
2399,356097.9130461748
2148,202440.5082622504
304,125238.40988885738
1997,135198.8325044274
2817,138926.18557692916
1431,193254.60296983962
427,359787.1338237855
263,123770.1874560742
598,173739.9157554455
2895,250130.92400253203
687,153857.06564900943
1822,136979.89166226998
2191,119788.80663447
179,122346.443046557
1009,261328.5007150906
2010,123428.05819036181
1991,142333.10769041305
1411,152452.4199447615
1721,268007.83075773105
1144,202030.35341798805
593,253438.35774462132
575,309738.03149943025
1249,183550.72408963044
1604,132988.76790272087
1064,360201.38078800635
1923,161471.16606631066
1988,106679.23227070172
2325,183100.7240156771
114,212086.13844163815
2700,191688.08221622984
217,149989.0786647901
343,181653.15441061134
386,269808.353294059
2005,132772.39580246178
2908,140579.9155349516
1814,225169.99623533833
2446,336499.59262377466
208,125786.57221261442
1679,110781.43180635996
822,358205.88636573823
6,198310.05341583176
1781,353470.8873803024
2397,324876.19268859667
2340,285838.6740754408
1618,164830.5617005041
2843,128749.94928596342
1061,340918.0040544039
2786,121931.22432416692
1935,140215.98845924655
1341,128974.98674539001
521,296337.8654273452
2136,143520.0331537726
996,200085.18924653146
227,154951.7483712037
135,173723.58101872887
1167,158800.2380305736
294,219321.82681556692
1776,193979.73148480515
540,169706.59960193024
1717,202790.58102494906
2303,133316.75091743705
116,201098.15253036932
127,140130.38946237953
1371,134345.7043110221
1014,180383.10604024728
1507,105312.97818314644
702,120393.18698335064
750,154143.03042036702
261,144776.4392347627
1559,74782.80431490179
577,211000.6109630263
2812,201438.91870009384
2080,161896.7153415197
1368,115145.4456588246
2376,133410.89272156023
659,101503.11741348877
1235,128162.51376851519
332,94009.95334614083
1917,148458.166960579
2094,241808.39194707532
1460,274276.65978762007
1471,212926.70964759713
1509,136758.61032514513
1922,141283.1864882063
433,364426.60936242825
460,324825.76624798734
1116,269201.4642120065
1137,174944.5261695591
53,167475.65800276372
2354,244056.35512691454
1475,193282.02056256088
1761,352057.77608458285
842,141932.01855212593
2739,166878.70129406013
2509,153286.1158491211
1007,203594.9800529034
2610,190116.26568833046
1952,73762.2990942726
2719,171553.15431214738
2921,106888.52598960832
1966,132654.8519766319
292,115585.10269699323
1204,186399.2286648806
1829,238235.93185850378
2419,182385.05751149703
391,157676.81199100128
798,110575.65224294638
481,195796.9299398177
193,203478.6393684353
555,116691.62130921813
899,89046.81823815758
2357,177224.5360443814
328,129831.88481365061
